source,target,Character 1,Character 2,type,weight,startPage,category
88,49,"""head cook"" (in the Fulcrum)",Syenite,Directed,1,169,Exchange
49,88,Syenite,"""head cook"" (in the Fulcrum)",Directed,1,169,Exchange
89,49,"""child"" (in the Season's End)",Syenite,Directed,1,170,Exchange
49,89,Syenite,"""child"" (in the Season's End)",Directed,1,170,Exchange
2,1,Essun,Hoa,Directed,1,174,Exchange
1,2,Hoa,Essun,Directed,1,174,Exchange
2,1,Essun,Hoa,Directed,1,175,Exchange
1,2,Hoa,Essun,Directed,1,175,Exchange
1,2,Hoa,Essun,Directed,1,176,Exchange
2,1,Essun,Hoa,Directed,1,176,Exchange
1,2,Hoa,Essun,Directed,1,177,Exchange
2,1,Essun,Hoa,Directed,1,177,Exchange
2,1,Essun,Hoa,Directed,1,179,Exchange
1,91,Hoa,Tonkee,Directed,1,179,Exchange
91,2,Tonkee,Essun,Directed,1,179,Exchange
1,2,Hoa,Essun,Directed,1,179,Exchange
91,1,Tonkee,Hoa,Directed,1,179,Exchange
2,91,Essun,Tonkee,Directed,1,179,Exchange
91,1,Tonkee,Hoa,Directed,1,180,Exchange
91,2,Tonkee,Essun,Directed,1,180,Exchange
1,2,Hoa,Essun,Directed,1,180,Exchange
2,1,Essun,Hoa,Directed,1,180,Exchange
2,91,Essun,Tonkee,Directed,1,180,Exchange
1,91,Hoa,Tonkee,Directed,1,180,Exchange
91,1,Tonkee,Hoa,Directed,1,181,Exchange
91,2,Tonkee,Essun,Directed,1,181,Exchange
1,2,Hoa,Essun,Directed,1,181,Exchange
2,1,Essun,Hoa,Directed,1,181,Exchange
2,91,Essun,Tonkee,Directed,1,181,Exchange
1,91,Hoa,Tonkee,Directed,1,181,Exchange
2,91,Essun,Tonkee,Directed,1,182,Exchange
2,1,Essun,Hoa,Directed,1,182,Exchange
91,1,Tonkee,Hoa,Directed,1,182,Exchange
91,2,Tonkee,Essun,Directed,1,182,Exchange
1,2,Hoa,Essun,Directed,1,182,Exchange
1,91,Hoa,Tonkee,Directed,1,182,Exchange
91,2,Tonkee,Essun,Directed,1,183,Exchange
1,91,Hoa,Tonkee,Directed,1,183,Exchange
1,2,Hoa,Essun,Directed,1,183,Exchange
2,91,Essun,Tonkee,Directed,1,183,Exchange
2,1,Essun,Hoa,Directed,1,183,Exchange
91,1,Tonkee,Hoa,Directed,1,183,Exchange
2,1,Essun,Hoa,Directed,1,184,Exchange
1,2,Hoa,Essun,Directed,1,184,Exchange
91,1,Tonkee,Hoa,Directed,1,184,Exchange
2,91,Essun,Tonkee,Directed,1,184,Exchange
91,2,Tonkee,Essun,Directed,1,184,Exchange
1,91,Hoa,Tonkee,Directed,1,184,Exchange
91,1,Tonkee,Hoa,Directed,1,185,Exchange
1,91,Hoa,Tonkee,Directed,1,185,Exchange
2,91,Essun,Tonkee,Directed,1,185,Exchange
91,2,Tonkee,Essun,Directed,1,185,Exchange
1,2,Hoa,Essun,Directed,1,185,Exchange
2,1,Essun,Hoa,Directed,1,185,Exchange
2,1,Essun,Hoa,Directed,1,186,Exchange
91,2,Tonkee,Essun,Directed,1,186,Exchange
91,1,Tonkee,Hoa,Directed,1,186,Exchange
1,2,Hoa,Essun,Directed,1,186,Exchange
1,91,Hoa,Tonkee,Directed,1,186,Exchange
2,91,Essun,Tonkee,Directed,1,186,Exchange
1,2,Hoa,Essun,Directed,1,188,Exchange
2,1,Essun,Hoa,Directed,1,188,Exchange
2,1,Essun,Hoa,Directed,1,189,Exchange
1,2,Hoa,Essun,Directed,1,189,Exchange
97,23,Marcasite,Damaya,Directed,1,193,Exchange
23,97,Damaya,Marcasite,Directed,1,193,Exchange
23,97,Damaya,Marcasite,Directed,1,194,Exchange
97,23,Marcasite,Damaya,Directed,1,194,Exchange
92,97,Grits (in the Fulcrum),Marcasite,Directed,1,195,Exchange
97,92,Marcasite,Grits (in the Fulcrum),Directed,1,195,Exchange
23,103,Damaya,Maxixe,Directed,1,198,Exchange
103,23,Maxixe,Damaya,Directed,1,198,Exchange
23,104,Damaya,Brevard's lorists,Directed,1,199,Exchange
23,103,Damaya,Maxixe,Directed,1,199,Exchange
103,23,Maxixe,Damaya,Directed,1,199,Exchange
104,23,Brevard's lorists,Damaya,Directed,1,199,Exchange
103,23,Maxixe,Damaya,Directed,1,200,Exchange
23,103,Damaya,Maxixe,Directed,1,200,Exchange
23,103,Damaya,Maxixe,Directed,1,201,Exchange
103,23,Maxixe,Damaya,Directed,1,201,Exchange
23,105,Damaya,Galena,Directed,1,202,Exchange
105,23,Galena,Damaya,Directed,1,202,Exchange
23,106,Damaya,Crack,Directed,1,203,Exchange
106,23,Crack,Damaya,Directed,1,203,Exchange
106,23,Crack,Damaya,Directed,1,204,Exchange
23,107,Damaya,Jasper,Directed,1,204,Exchange
92,23,Grits (in the Fulcrum),Damaya,Directed,1,204,Exchange
23,106,Damaya,Crack,Directed,1,204,Exchange
107,23,Jasper,Damaya,Directed,1,204,Exchange
23,92,Damaya,Grits (in the Fulcrum),Directed,1,204,Exchange
23,108,Damaya,Carnelian,Directed,1,205,Exchange
108,92,Carnelian,Grits (in the Fulcrum),Directed,1,205,Exchange
92,108,Grits (in the Fulcrum),Carnelian,Directed,1,205,Exchange
107,23,Jasper,Damaya,Directed,1,205,Exchange
108,107,Carnelian,Jasper,Directed,1,205,Exchange
107,108,Jasper,Carnelian,Directed,1,205,Exchange
108,23,Carnelian,Damaya,Directed,1,205,Exchange
23,107,Damaya,Jasper,Directed,1,205,Exchange
23,108,Damaya,Carnelian,Directed,1,206,Exchange
111,108,"""boy"" (tiny Equatorial)",Carnelian,Directed,1,206,Exchange
109,108,"""girl"" (red-haired eastern Coaster)",Carnelian,Directed,1,206,Exchange
108,110,Carnelian,"""boy"" (red-haired girl's relative)",Directed,1,206,Exchange
110,108,"""boy"" (red-haired girl's relative)",Carnelian,Directed,1,206,Exchange
23,111,Damaya,"""boy"" (tiny Equatorial)",Directed,1,206,Exchange
92,108,Grits (in the Fulcrum),Carnelian,Directed,1,206,Exchange
108,92,Carnelian,Grits (in the Fulcrum),Directed,1,206,Exchange
111,23,"""boy"" (tiny Equatorial)",Damaya,Directed,1,206,Exchange
108,23,Carnelian,Damaya,Directed,1,206,Exchange
108,109,Carnelian,"""girl"" (red-haired eastern Coaster)",Directed,1,206,Exchange
108,111,Carnelian,"""boy"" (tiny Equatorial)",Directed,1,206,Exchange
23,108,Damaya,Carnelian,Directed,1,207,Exchange
103,108,Maxixe,Carnelian,Directed,1,207,Exchange
108,23,Carnelian,Damaya,Directed,1,207,Exchange
108,103,Carnelian,Maxixe,Directed,1,207,Exchange
106,107,Crack,Jasper,Directed,1,208,Exchange
107,106,Jasper,Crack,Directed,1,208,Exchange
